,class_id,sale_date,sale_quantity
2838,516750,2016-04-01,95
2839,516750,2016-05-01,122
2840,516750,2016-06-01,117
2841,516750,2016-07-01,196
2842,516750,2016-08-01,132
2843,516750,2016-09-01,154
2844,516750,2016-10-01,148
2845,516750,2016-11-01,138
2846,516750,2016-12-01,244
2847,516750,2017-01-01,74
2848,516750,2017-02-01,59
2849,516750,2017-03-01,85
2850,516750,2017-04-01,59
2851,516750,2017-05-01,27
2852,516750,2017-06-01,26
2853,516750,2017-07-01,47
2854,516750,2017-08-01,38
2855,516750,2017-09-01,32
2856,516750,2017-10-01,53
2857,526401,2016-03-01,11
2858,526401,2016-04-01,199
2859,526401,2016-05-01,215
2860,526401,2016-06-01,253
2861,526401,2016-07-01,347
2862,526401,2016-08-01,331
2863,526401,2016-09-01,535
2864,526401,2016-10-01,396
2865,526401,2016-11-01,414
2866,526401,2016-12-01,677
2867,526401,2017-01-01,259
2868,526401,2017-02-01,199
2869,526401,2017-03-01,161
2870,526401,2017-04-01,127
2871,526401,2017-05-01,127
2872,526401,2017-06-01,166
2873,526401,2017-07-01,177
2874,526401,2017-08-01,275
2875,526401,2017-09-01,402
2876,526401,2017-10-01,385
2877,527765,2016-12-01,195
2878,527765,2017-01-01,12
2879,527765,2017-02-01,35
2880,527765,2017-03-01,59
2881,527765,2017-04-01,48
2882,527765,2017-05-01,30
2883,527765,2017-06-01,65
2884,527765,2017-07-01,41
2885,527765,2017-08-01,65
2886,527765,2017-09-01,36
2887,527765,2017-10-01,65
2888,527809,2012-01-01,199
2889,527809,2012-02-01,78
2890,527809,2012-03-01,149
2891,527809,2012-04-01,116
2892,527809,2012-05-01,132
2893,527809,2012-06-01,88
2894,527809,2012-07-01,127
2895,527809,2012-08-01,121
2896,527809,2012-09-01,154
2897,527809,2012-10-01,132
2898,527809,2012-11-01,51
2899,527809,2012-12-01,111
2900,527809,2013-01-01,105
2901,527809,2013-02-01,45
2902,527809,2013-03-01,67
2903,527809,2013-04-01,110
2904,527809,2013-05-01,110
2905,527809,2013-06-01,72
2906,527809,2013-07-01,105
2907,527809,2013-08-01,84
2908,527809,2013-09-01,62
2909,527809,2013-10-01,67
2910,527809,2013-11-01,106
2911,527809,2013-12-01,100
2912,527809,2014-01-01,172
2913,527809,2014-02-01,44
2914,527809,2014-03-01,55
2915,527809,2014-04-01,72
2916,527809,2014-05-01,116
2917,527809,2014-06-01,67
2918,527809,2014-07-01,73
2919,527809,2014-08-01,95
2920,527809,2014-09-01,112
2921,527809,2014-10-01,145
2922,527809,2014-11-01,78
2923,527809,2014-12-01,117
2924,527809,2015-01-01,200
2925,527809,2015-02-01,84
2926,527809,2015-03-01,73
2927,527809,2015-04-01,73
2928,527809,2015-05-01,94
2929,527809,2015-06-01,105
2930,527809,2015-07-01,105
2931,527809,2015-08-01,127
2932,527809,2015-09-01,155
2933,527809,2015-10-01,144
2934,527809,2015-11-01,73
2935,527809,2015-12-01,122
2936,527809,2016-01-01,200
2937,527809,2016-02-01,72
2938,527809,2016-03-01,99
2939,527809,2016-04-01,160
2940,527809,2016-05-01,110
2941,527809,2016-06-01,78
2942,527809,2016-07-01,56
2943,527809,2016-08-01,29
2944,527809,2016-09-01,155
2945,527809,2016-10-01,171
2946,527809,2016-11-01,165
2947,527809,2016-12-01,216
2948,527809,2017-01-01,316
2949,527809,2017-02-01,118
2950,527809,2017-03-01,227
2951,527809,2017-04-01,217
2952,527809,2017-05-01,238
2953,527809,2017-06-01,206
2954,527809,2017-07-01,227
2955,527809,2017-08-01,276
2956,527809,2017-09-01,305
2957,527809,2017-10-01,154
2958,540712,2016-03-01,9
2959,540712,2016-04-01,130
2960,540712,2016-05-01,74
2961,540712,2016-06-01,83
2962,540712,2016-07-01,102
2963,540712,2016-08-01,56
2964,540712,2016-09-01,167
2965,540712,2016-10-01,113
2966,540712,2016-11-01,531
2967,540712,2016-12-01,177
2968,540712,2017-01-01,335
2969,540712,2017-02-01,325
2970,540712,2017-03-01,447
2971,540712,2017-04-01,455
2972,540712,2017-05-01,335
2973,540712,2017-06-01,280
2974,540712,2017-07-01,242
2975,540712,2017-08-01,270
2976,540712,2017-09-01,390
2977,540712,2017-10-01,335
2978,559132,2012-01-01,428
2979,559132,2012-02-01,276
2980,559132,2012-03-01,228
2981,559132,2012-04-01,186
2982,559132,2012-05-01,311
2983,559132,2012-06-01,297
2984,559132,2012-07-01,255
2985,559132,2012-08-01,325
2986,559132,2012-09-01,166
2987,559132,2012-10-01,83
2988,559132,2012-11-01,111
2989,559132,2012-12-01,145
2990,559132,2013-01-01,303
2991,559132,2013-02-01,70
2992,559132,2013-03-01,97
2993,559132,2013-04-01,152
2994,559132,2013-05-01,256
2995,559132,2013-06-01,201
2996,559132,2013-07-01,229
2997,559132,2013-08-01,159
2998,559132,2013-09-01,318
2999,559132,2013-10-01,200
3000,559132,2013-11-01,172
3001,559132,2013-12-01,221
3002,559132,2014-01-01,311
3003,559132,2014-02-01,152
3004,559132,2014-03-01,187
3005,559132,2014-04-01,166
3006,559132,2014-05-01,160
3007,559132,2014-06-01,125
3008,559132,2014-07-01,139
3009,559132,2014-08-01,77
3010,559132,2014-09-01,167
3011,559132,2014-10-01,152
3012,559132,2014-11-01,118
3013,559132,2014-12-01,173
3014,559132,2015-01-01,380
3015,559132,2015-02-01,235
3016,559132,2015-03-01,229
3017,559132,2015-04-01,180
3018,559132,2015-05-01,146
3019,559132,2015-06-01,166
3020,559132,2015-07-01,138
3021,559132,2015-08-01,111
3022,559132,2015-09-01,243
3023,559132,2015-10-01,208
3024,559132,2015-11-01,146
3025,559132,2015-12-01,124
3026,559132,2016-01-01,159
3027,559132,2016-02-01,110
3028,559132,2016-03-01,194
3029,559132,2016-04-01,331
3030,559132,2016-05-01,159
3031,559132,2016-06-01,124
3032,559132,2016-07-01,76
3033,559132,2016-08-01,138
3034,559132,2016-09-01,118
3035,559132,2016-10-01,83
3036,559132,2016-11-01,138
3037,559132,2016-12-01,180
3038,559132,2017-01-01,201
3039,559132,2017-02-01,110
3040,559132,2017-03-01,173
3041,559132,2017-04-01,83
3042,559132,2017-05-01,152
3043,559132,2017-06-01,186
3044,559132,2017-07-01,159
3045,559132,2017-08-01,104
3046,559132,2017-09-01,221
3047,559132,2017-10-01,104
3048,560265,2013-10-01,27
3049,560265,2013-11-01,48
3050,560265,2013-12-01,129
3051,560265,2014-01-01,177
3052,560265,2014-02-01,170
3053,560265,2014-03-01,82
3054,560265,2014-04-01,102
3055,560265,2014-05-01,197
3056,560265,2014-06-01,300
3057,560265,2014-07-01,198
3058,560265,2014-08-01,197
3059,560265,2014-09-01,224
3060,560265,2014-10-01,157
3061,560265,2014-11-01,143
3062,560265,2014-12-01,232
3063,560265,2015-01-01,272
3064,560265,2015-02-01,177
3065,560265,2015-03-01,272
3066,560265,2015-04-01,225
3067,560265,2015-05-01,183
3068,560265,2015-06-01,265
3069,560265,2015-07-01,305
3070,560265,2015-08-01,387
3071,560265,2015-09-01,464
3072,560265,2015-10-01,381
3073,560265,2015-11-01,504
3074,560265,2015-12-01,585
3075,560265,2016-01-01,701
3076,560265,2016-02-01,510
3077,560265,2016-03-01,368
3078,560265,2016-04-01,150
3079,560265,2016-05-01,184
3080,560265,2016-06-01,204
3081,560265,2016-07-01,251
3082,560265,2016-08-01,136
3083,560265,2016-09-01,272
3084,560265,2016-10-01,218
3085,560265,2016-11-01,313
3086,560265,2016-12-01,354
3087,560265,2017-01-01,347
3088,560265,2017-02-01,306
3089,560265,2017-03-01,245
3090,560265,2017-04-01,102
3091,560265,2017-05-01,129
3092,560265,2017-06-01,171
3093,560265,2017-07-01,68
3094,560265,2017-08-01,54
3095,560265,2017-09-01,88
3096,560265,2017-10-01,75
3097,569154,2016-11-01,37
3098,569154,2016-12-01,479
3099,569154,2017-01-01,404
3100,569154,2017-02-01,184
3101,569154,2017-03-01,524
3102,569154,2017-04-01,387
3103,569154,2017-05-01,332
3104,569154,2017-06-01,359
3105,569154,2017-07-01,441
3106,569154,2017-08-01,276
3107,569154,2017-09-01,386
3108,569154,2017-10-01,359
3109,576298,2012-01-01,301
3110,576298,2012-02-01,436
3111,576298,2012-03-01,412
3112,576298,2012-04-01,499
3113,576298,2012-05-01,625
3114,576298,2012-06-01,491
3115,576298,2012-07-01,767
3116,576298,2012-08-01,640
3117,576298,2012-09-01,657
3118,576298,2012-10-01,633
3119,576298,2012-11-01,616
3120,576298,2012-12-01,703
3121,576298,2013-01-01,1020
3122,576298,2013-02-01,1098
3123,576298,2013-03-01,688
3124,576298,2013-04-01,640
3125,576298,2013-05-01,641
3126,576298,2013-06-01,411
3127,576298,2013-07-01,435
3128,576298,2013-08-01,633
3129,576298,2013-09-01,720
3130,576298,2013-10-01,664
3131,576298,2013-11-01,530
3132,576298,2013-12-01,348
3133,576298,2014-01-01,1076
3134,576298,2014-02-01,908
3135,576298,2014-03-01,617
3136,576298,2014-04-01,616
3137,576298,2014-05-01,696
3138,576298,2014-06-01,554
3139,576298,2014-07-01,609
3140,576298,2014-08-01,562
3141,576298,2014-09-01,720
3142,576298,2014-10-01,562
3143,576298,2014-11-01,396
3144,576298,2014-12-01,499
3145,576298,2015-01-01,799
3146,576298,2015-02-01,783
3147,576298,2015-03-01,902
3148,576298,2015-04-01,665
3149,576298,2015-05-01,648
3150,576298,2015-06-01,538
3151,576298,2015-07-01,484
3152,576298,2015-08-01,554
3153,576298,2015-09-01,719
3154,576298,2015-10-01,640
3155,576298,2015-11-01,712
3156,576298,2015-12-01,538
3157,576298,2016-01-01,609
3158,576298,2016-02-01,531
3159,576298,2016-03-01,562
3160,576298,2016-04-01,371
3161,576298,2016-05-01,435
3162,576298,2016-06-01,308
3163,576298,2016-07-01,308
3164,576298,2016-08-01,371
3165,576298,2016-09-01,356
3166,576298,2016-10-01,317
3167,576298,2016-11-01,286
3168,576298,2016-12-01,514
3169,576298,2017-01-01,261
3170,576298,2017-02-01,514
3171,576298,2017-03-01,466
3172,576298,2017-04-01,380
3173,576298,2017-05-01,301
3174,576298,2017-06-01,231
3175,576298,2017-07-01,310
3176,576298,2017-08-01,270
3177,576298,2017-09-01,293
3178,576298,2017-10-01,174
3179,580470,2012-01-01,467
3180,580470,2012-02-01,295
3181,580470,2012-03-01,272
3182,580470,2012-04-01,225
3183,580470,2012-05-01,271
3184,580470,2012-06-01,249
3185,580470,2012-07-01,313
3186,580470,2012-08-01,277
3187,580470,2012-09-01,313
3188,580470,2012-10-01,266
3189,580470,2012-11-01,213
3190,580470,2012-12-01,290
3191,580470,2013-01-01,413
3192,580470,2013-02-01,231
3193,580470,2013-03-01,325
3194,580470,2013-04-01,302
3195,580470,2013-05-01,313
3196,580470,2013-06-01,296
3197,580470,2013-07-01,467
3198,580470,2013-08-01,366
3199,580470,2013-09-01,396
3200,580470,2013-10-01,349
3201,580470,2013-11-01,437
3202,580470,2013-12-01,496
3203,580470,2014-01-01,726
3204,580470,2014-02-01,254
3205,580470,2014-03-01,395
3206,580470,2014-04-01,431
3207,580470,2014-05-01,573
3208,580470,2014-06-01,466
3209,580470,2014-07-01,490
3210,580470,2014-08-01,555
3211,580470,2014-09-01,532
3212,580470,2014-10-01,390
3213,580470,2014-11-01,384
3214,580470,2014-12-01,396
3215,580470,2015-01-01,727
3216,580470,2015-02-01,431
3217,580470,2015-03-01,302
3218,580470,2015-04-01,219
3219,580470,2015-05-01,283
3220,580470,2015-06-01,413
3221,580470,2015-07-01,614
3222,580470,2015-08-01,462
3223,580470,2015-09-01,307
3224,580470,2015-10-01,296
3225,580470,2015-11-01,261
3226,580470,2015-12-01,449
3227,580470,2016-01-01,608
3228,580470,2016-02-01,224
3229,580470,2016-03-01,113
3230,580470,2016-04-01,101
3231,580470,2016-05-01,348
3232,580470,2016-06-01,395
3233,580470,2016-07-01,342
3234,580470,2016-08-01,448
3235,580470,2016-09-01,750
3236,580470,2016-10-01,579
3237,580470,2016-11-01,691
3238,580470,2016-12-01,1032
3239,580470,2017-01-01,519
3240,580470,2017-02-01,331
3241,580470,2017-03-01,426
3242,580470,2017-04-01,330
3243,580470,2017-05-01,366
3244,580470,2017-06-01,425
3245,580470,2017-07-01,425
3246,580470,2017-08-01,360
3247,580470,2017-09-01,384
3248,580470,2017-10-01,408
3249,580634,2012-01-01,506
3250,580634,2012-02-01,322
3251,580634,2012-03-01,395
3252,580634,2012-04-01,322
3253,580634,2012-05-01,570
3254,580634,2012-06-01,396
3255,580634,2012-07-01,433
3256,580634,2012-08-01,469
3257,580634,2012-09-01,313
3258,580634,2012-10-01,203
3259,580634,2012-11-01,184
3260,580634,2012-12-01,257
3261,580634,2013-01-01,487
3262,580634,2013-02-01,295
3263,580634,2013-03-01,174
3264,580634,2013-04-01,239
3265,580634,2013-05-01,276
3266,580634,2013-06-01,294
3267,580634,2013-07-01,239
3268,580634,2013-08-01,340
3269,580634,2013-09-01,295
3270,580634,2013-10-01,322
3271,580634,2013-11-01,193
3272,580634,2013-12-01,258
3273,580634,2014-01-01,295
3274,580634,2014-02-01,138
3275,580634,2014-03-01,138
3276,580634,2014-04-01,147
3277,580634,2014-05-01,358
3278,580634,2014-06-01,119
3279,580634,2014-07-01,165
3280,580634,2014-08-01,257
3281,580634,2014-09-01,284
3282,580634,2014-10-01,202
3283,580634,2014-11-01,212
3284,580634,2014-12-01,156
3285,580634,2015-01-01,432
3286,580634,2015-02-01,267
3287,580634,2015-03-01,221
3288,580634,2015-04-01,120
3289,580634,2015-05-01,285
3290,580634,2015-06-01,110
3291,580634,2015-07-01,156
3292,580634,2015-08-01,92
3293,580634,2015-09-01,101
3294,580634,2015-10-01,128
3295,580634,2015-11-01,184
3296,580634,2015-12-01,156
3297,580634,2016-01-01,147
3298,580634,2016-02-01,37
3299,580634,2016-03-01,18
3300,580634,2016-04-01,9
3301,580634,2016-06-01,46
3302,580634,2016-07-01,111
3303,580634,2016-08-01,120
3304,580634,2016-09-01,212
3305,580634,2016-10-01,257
3306,580634,2016-11-01,322
3307,580634,2016-12-01,312
3308,580634,2017-01-01,110
3309,580634,2017-02-01,174
3310,580634,2017-03-01,286
3311,580634,2017-04-01,230
3312,580634,2017-05-01,276
3313,580634,2017-06-01,285
3314,580634,2017-07-01,211
3315,580634,2017-08-01,275
3316,580634,2017-09-01,294
3317,580634,2017-10-01,248
3318,587678,2014-11-01,117
3319,587678,2014-12-01,262
3320,587678,2015-01-01,592
3321,587678,2015-02-01,457
3322,587678,2015-03-01,253
3323,587678,2015-04-01,378
3324,587678,2015-05-01,283
3325,587678,2015-06-01,310
3326,587678,2015-07-01,456
3327,587678,2015-08-01,244
3328,587678,2015-09-01,311
3329,587678,2015-10-01,301
3330,587678,2015-11-01,398
3331,587678,2015-12-01,427
3332,587678,2016-01-01,863
3333,587678,2016-02-01,496
3334,587678,2016-03-01,437
3335,587678,2016-04-01,408
3336,587678,2016-05-01,446
3337,587678,2016-06-01,370
3338,587678,2016-07-01,417
3339,587678,2016-08-01,475
3340,587678,2016-09-01,339
3341,587678,2016-10-01,447
3342,587678,2016-11-01,388
3343,587678,2016-12-01,593
3344,587678,2017-01-01,388
3345,587678,2017-02-01,359
3346,587678,2017-03-01,359
3347,587678,2017-04-01,300
3348,587678,2017-05-01,291
3349,587678,2017-06-01,379
3350,587678,2017-07-01,340
3351,587678,2017-08-01,388
3352,587678,2017-09-01,359
3353,587678,2017-10-01,155
3354,591790,2014-08-01,23
3355,591790,2014-09-01,171
3356,591790,2014-10-01,71
3357,591790,2014-11-01,164
3358,591790,2014-12-01,266
3359,591790,2015-01-01,468
3360,591790,2015-02-01,366
3361,591790,2015-03-01,211
3362,591790,2015-04-01,273
3363,591790,2015-05-01,266
3364,591790,2015-06-01,219
3365,591790,2015-07-01,226
3366,591790,2015-08-01,172
3367,591790,2015-09-01,280
3368,591790,2015-10-01,265
3369,591790,2015-11-01,195
3370,591790,2015-12-01,429
3371,591790,2016-01-01,148
3372,591790,2016-02-01,125
3373,591790,2016-03-01,273
3374,591790,2016-04-01,343
3375,591790,2016-05-01,172
3376,591790,2016-06-01,211
3377,591790,2016-07-01,188
3378,591790,2016-08-01,343
3379,591790,2016-09-01,375
3380,591790,2016-10-01,210
3381,591790,2016-11-01,297
3382,591790,2016-12-01,288
3383,591790,2017-01-01,164
3384,591790,2017-02-01,289
3385,591790,2017-03-01,367
3386,591790,2017-04-01,242
3387,591790,2017-05-01,180
3388,591790,2017-06-01,109
3389,591790,2017-07-01,226
3390,591790,2017-08-01,250
3391,591790,2017-09-01,359
3392,591790,2017-10-01,195
3393,597927,2012-01-01,1321
3394,597927,2012-02-01,968
3395,597927,2012-03-01,726
3396,597927,2012-04-01,828
3397,597927,2012-05-01,755
3398,597927,2012-06-01,939
3399,597927,2012-07-01,995
3400,597927,2012-08-01,1024
3401,597927,2012-09-01,995
3402,597927,2012-10-01,995
3403,597927,2012-11-01,680
3404,597927,2012-12-01,1024
3405,597927,2013-01-01,857
3406,597927,2013-02-01,716
3407,597927,2013-03-01,689
3408,597927,2013-04-01,539
3409,597927,2013-05-01,744
3410,597927,2013-06-01,623
3411,597927,2013-07-01,604
3412,597927,2013-08-01,550
3413,597927,2013-09-01,642
3414,597927,2013-10-01,503
3415,597927,2013-11-01,558
3416,597927,2013-12-01,642
3417,597927,2014-01-01,1144
3418,597927,2014-02-01,605
3419,597927,2014-03-01,782
3420,597927,2014-04-01,679
3421,597927,2014-05-01,632
3422,597927,2014-06-01,651
3423,597927,2014-07-01,810
3424,597927,2014-08-01,606
3425,597927,2014-09-01,651
3426,597927,2014-10-01,846
3427,597927,2014-11-01,604
3428,597927,2014-12-01,660
3429,597927,2015-01-01,1014
3430,597927,2015-02-01,706
3431,597927,2015-03-01,474
3432,597927,2015-04-01,501
3433,597927,2015-05-01,595
3434,597927,2015-06-01,484
3435,597927,2015-07-01,576
3436,597927,2015-08-01,521
3437,597927,2015-09-01,670
3438,597927,2015-10-01,735
3439,597927,2015-11-01,484
3440,597927,2015-12-01,828
3441,597927,2016-01-01,866
3442,597927,2016-02-01,707
3443,597927,2016-03-01,930
3444,597927,2016-04-01,131
3445,597927,2016-05-01,671
3446,597927,2016-06-01,1033
3447,597927,2016-07-01,363
3448,597927,2016-08-01,689
3449,597927,2016-09-01,1032
3450,597927,2016-10-01,689
3451,597927,2016-11-01,689
3452,597927,2016-12-01,1069
3453,597927,2017-01-01,595
3454,597927,2017-02-01,353
3455,597927,2017-03-01,427
3456,597927,2017-04-01,363
3457,597927,2017-05-01,418
3458,597927,2017-06-01,484
3459,597927,2017-07-01,633
3460,597927,2017-08-01,251
3461,597927,2017-09-01,251
3462,597927,2017-10-01,140
3463,603972,2012-01-01,513
3464,603972,2012-02-01,247
3465,603972,2012-03-01,273
3466,603972,2012-04-01,317
3467,603972,2012-05-01,466
3468,603972,2012-06-01,494
3469,603972,2012-07-01,653
3470,603972,2012-08-01,599
3471,603972,2012-09-01,536
3472,603972,2012-10-01,582
3473,603972,2012-11-01,449
3474,603972,2012-12-01,494
3475,603972,2013-01-01,810
3476,603972,2013-02-01,326
3477,603972,2013-03-01,546
3478,603972,2013-04-01,466
3479,603972,2013-05-01,626
3480,603972,2013-06-01,494
3481,603972,2013-07-01,537
3482,603972,2013-08-01,493
3483,603972,2013-09-01,616
3484,603972,2013-10-01,492
3485,603972,2013-11-01,449
3486,603972,2013-12-01,546
3487,603972,2014-01-01,819
3488,603972,2014-02-01,423
3489,603972,2014-03-01,502
3490,603972,2014-04-01,494
3491,603972,2014-05-01,405
3492,603972,2014-06-01,493
3493,603972,2014-07-01,686
3494,603972,2014-08-01,616
3495,603972,2014-09-01,881
3496,603972,2014-10-01,520
3497,603972,2014-11-01,414
3498,603972,2014-12-01,484
3499,603972,2015-01-01,1100
3500,603972,2015-02-01,546
3501,603972,2015-03-01,573
3502,603972,2015-04-01,440
3503,603972,2015-05-01,519
3504,603972,2015-06-01,546
3505,603972,2015-07-01,441
3506,603972,2015-08-01,511
3507,603972,2015-09-01,678
3508,603972,2015-10-01,686
3509,603972,2015-11-01,511
3510,603972,2015-12-01,379
3511,603972,2016-01-01,731
3512,603972,2016-02-01,299
3513,603972,2016-03-01,370
3514,603972,2016-04-01,440
3515,603972,2016-05-01,625
3516,603972,2016-06-01,414
3517,603972,2016-07-01,432
3518,603972,2016-08-01,537
3519,603972,2016-09-01,651
3520,603972,2016-10-01,379
3521,603972,2016-11-01,439
3522,603972,2016-12-01,476
3523,603972,2017-01-01,590
3524,603972,2017-02-01,255
3525,603972,2017-03-01,370
3526,603972,2017-04-01,492
3527,603972,2017-05-01,466
3528,603972,2017-06-01,492
3529,603972,2017-07-01,572
3530,603972,2017-08-01,422
3531,603972,2017-09-01,511
3532,603972,2017-10-01,414
3533,612523,2017-07-01,19
3534,612523,2017-08-01,103
3535,612523,2017-09-01,198
3536,612523,2017-10-01,113
3537,614059,2012-01-01,240
3538,614059,2012-02-01,135
3539,614059,2012-03-01,106
3540,614059,2012-04-01,96
3541,614059,2012-05-01,174
3542,614059,2012-06-01,144
3543,614059,2012-07-01,259
3544,614059,2012-08-01,125
3545,614059,2012-09-01,144
3546,614059,2012-10-01,183
3547,614059,2012-11-01,126
3548,614059,2012-12-01,86
3549,614059,2013-01-01,326
3550,614059,2013-02-01,67
3551,614059,2013-03-01,106
3552,614059,2013-04-01,106
3553,614059,2013-05-01,182
3554,614059,2013-06-01,192
3555,614059,2013-07-01,106
3556,614059,2013-08-01,97
3557,614059,2013-09-01,96
3558,614059,2013-10-01,145
3559,614059,2013-11-01,58
3560,614059,2013-12-01,67
3561,614059,2014-01-01,183
3562,614059,2014-02-01,96
3563,614059,2014-03-01,97
3564,614059,2014-04-01,134
3565,614059,2014-05-01,144
3566,614059,2014-06-01,77
3567,614059,2014-07-01,106
3568,614059,2014-08-01,29
3569,614059,2014-09-01,115
3570,614059,2014-10-01,192
3571,614059,2014-11-01,96
3572,614059,2014-12-01,183
3573,614059,2015-01-01,287
3574,614059,2015-02-01,231
3575,614059,2015-03-01,241
3576,614059,2015-04-01,250
3577,614059,2015-05-01,230
3578,614059,2015-06-01,211
3579,614059,2015-07-01,154
3580,614059,2015-08-01,220
3581,614059,2015-09-01,240
3582,614059,2015-10-01,308
3583,614059,2015-11-01,232
3584,614059,2015-12-01,298
3585,614059,2016-01-01,509
3586,614059,2016-02-01,299
3587,614059,2016-03-01,451
3588,614059,2016-04-01,625
3589,614059,2016-05-01,337
3590,614059,2016-06-01,365
3591,614059,2016-07-01,375
3592,614059,2016-08-01,395
3593,614059,2016-09-01,422
3594,614059,2016-10-01,298
3595,614059,2016-11-01,375
3596,614059,2016-12-01,297
3597,614059,2017-01-01,433
3598,614059,2017-02-01,289
3599,614059,2017-03-01,547
3600,614059,2017-04-01,452
3601,614059,2017-05-01,576
3602,614059,2017-06-01,510
3603,614059,2017-07-01,490
3604,614059,2017-08-01,413
3605,614059,2017-09-01,528
3606,614059,2017-10-01,326
3607,619401,2016-07-01,10
3608,619401,2016-08-01,98
3609,619401,2016-09-01,245
3610,619401,2016-10-01,284
3611,619401,2016-11-01,294
3612,619401,2016-12-01,353
3613,619401,2017-01-01,177
3614,619401,2017-02-01,117
3615,619401,2017-03-01,226
3616,619401,2017-04-01,206
3617,619401,2017-05-01,206
3618,619401,2017-06-01,206
3619,619401,2017-07-01,274
3620,619401,2017-08-01,304
3621,619401,2017-09-01,353
3622,619401,2017-10-01,392
3623,621073,2013-08-01,103
3624,621073,2013-09-01,320
3625,621073,2013-10-01,498
3626,621073,2013-11-01,686
3627,621073,2013-12-01,423
3628,621073,2014-01-01,1279
3629,621073,2014-02-01,931
3630,621073,2014-03-01,1373
3631,621073,2014-04-01,1363
3632,621073,2014-05-01,1175
3633,621073,2014-06-01,1203
3634,621073,2014-07-01,978
3635,621073,2014-08-01,1015
3636,621073,2014-09-01,1072
3637,621073,2014-10-01,950
3638,621073,2014-11-01,836
3639,621073,2014-12-01,1155
3640,621073,2015-01-01,2030
3641,621073,2015-02-01,1824
3642,621073,2015-03-01,1202
3643,621073,2015-04-01,1015
3644,621073,2015-05-01,1156
3645,621073,2015-06-01,1381
3646,621073,2015-07-01,1344
3647,621073,2015-08-01,1552
3648,621073,2015-09-01,1542
3649,621073,2015-10-01,1419
3650,621073,2015-11-01,1531
3651,621073,2015-12-01,2472
3652,621073,2016-01-01,1833
3653,621073,2016-02-01,1288
3654,621073,2016-03-01,1579
3655,621073,2016-04-01,678
3656,621073,2016-05-01,1326
3657,621073,2016-06-01,1305
3658,621073,2016-07-01,1522
3659,621073,2016-08-01,1231
3660,621073,2016-09-01,1617
3661,621073,2016-10-01,1541
3662,621073,2016-11-01,2256
3663,621073,2016-12-01,3065
3664,621073,2017-01-01,1768
3665,621073,2017-02-01,2143
3666,621073,2017-03-01,1494
3667,621073,2017-04-01,1166
3668,621073,2017-05-01,1005
3669,621073,2017-06-01,1006
3670,621073,2017-07-01,902
3671,621073,2017-08-01,893
3672,621073,2017-09-01,1137
3673,621073,2017-10-01,1062
3674,628041,2012-01-01,186
3675,628041,2012-02-01,99
3676,628041,2012-03-01,124
3677,628041,2012-04-01,152
3678,628041,2012-05-01,219
3679,628041,2012-06-01,205
3680,628041,2012-07-01,258
3681,628041,2012-08-01,152
3682,628041,2012-09-01,159
3683,628041,2012-10-01,336
3684,628041,2012-11-01,126
3685,628041,2012-12-01,133
3686,628041,2013-01-01,219
3687,628041,2013-02-01,112
3688,628041,2013-03-01,179
3689,628041,2013-04-01,113
3690,628041,2013-05-01,199
3691,628041,2013-06-01,145
3692,628041,2013-07-01,231
3693,628041,2013-08-01,159
3694,628041,2013-09-01,133
3695,628041,2013-10-01,158
3696,628041,2013-11-01,159
3697,628041,2013-12-01,113
3698,628041,2014-01-01,297
3699,628041,2014-02-01,244
3700,628041,2014-03-01,389
3701,628041,2014-04-01,423
3702,628041,2014-05-01,548
3703,628041,2014-06-01,442
3704,628041,2014-07-01,476
3705,628041,2014-08-01,541
3706,628041,2014-09-01,628
3707,628041,2014-10-01,687
3708,628041,2014-11-01,469
3709,628041,2014-12-01,620
3710,628041,2015-01-01,1016
3711,628041,2015-02-01,495
3712,628041,2015-03-01,627
3713,628041,2015-04-01,588
3714,628041,2015-05-01,561
3715,628041,2015-06-01,483
3716,628041,2015-07-01,541
3717,628041,2015-08-01,621
3718,628041,2015-09-01,661
3719,628041,2015-10-01,746
3720,628041,2015-11-01,780
3721,628041,2015-12-01,1083
3722,628041,2016-01-01,641
3723,628041,2016-02-01,522
3724,628041,2016-03-01,740
3725,628041,2016-04-01,634
3726,628041,2016-05-01,692
3727,628041,2016-06-01,569
3728,628041,2016-07-01,648
3729,628041,2016-08-01,416
3730,628041,2016-09-01,792
3731,628041,2016-10-01,700
3732,628041,2016-11-01,811
3733,628041,2016-12-01,938
3734,628041,2017-01-01,158
3735,628041,2017-02-01,363
3736,628041,2017-03-01,614
3737,628041,2017-04-01,497
3738,628041,2017-05-01,601
3739,628041,2017-06-01,527
3740,628041,2017-07-01,587
3741,628041,2017-08-01,732
3742,628041,2017-09-01,720
3743,628041,2017-10-01,746
3744,649213,2014-09-01,10
3745,649213,2014-10-01,5
3746,649213,2014-11-01,35
3747,649213,2014-12-01,51
3748,649213,2015-01-01,76
3749,649213,2015-02-01,66
3750,649213,2015-03-01,87
3751,649213,2015-04-01,46
3752,649213,2015-05-01,56
3753,649213,2015-06-01,51
3754,649213,2015-07-01,76
3755,649213,2015-08-01,82
3756,649213,2015-09-01,117
3757,649213,2015-10-01,66
3758,649213,2015-11-01,92
3759,649213,2015-12-01,87
3760,649213,2016-01-01,102
3761,649213,2016-02-01,61
3762,649213,2016-03-01,92
3763,649213,2016-04-01,168
3764,649213,2016-05-01,56
3765,649213,2016-06-01,97
