,class_id,sale_date,holidays,holiday_importance,weekend,length,workday,sale_quantity
4259,714152,2016-10-01,5,3,10,31,16,556
4260,714152,2016-11-01,0,0,8,30,22,645
4261,714152,2016-12-01,0,0,9,31,22,755
4262,714152,2017-01-01,4,1,9,31,18,458
4263,714152,2017-02-01,2,1,8,28,18,369
4264,714152,2017-03-01,0,0,8,31,23,566
4265,714152,2017-04-01,2,0,10,30,18,571
4266,714152,2017-05-01,3,2,8,31,20,577
4267,714152,2017-06-01,0,0,8,30,22,471
4268,714152,2017-07-01,0,0,10,31,21,560
4269,714152,2017-08-01,0,0,8,31,23,593
4270,714152,2017-09-01,0,0,9,30,21,722
4271,714152,2017-10-01,5,3,9,31,17,431
4272,714860,2014-09-01,1,3,8,30,21,112
4273,714860,2014-10-01,5,3,8,31,18,471
4274,714860,2014-11-01,0,0,10,30,20,455
4275,714860,2014-12-01,0,0,8,31,23,641
4276,714860,2015-01-01,2,1,9,31,20,1129
4277,714860,2015-02-01,5,1,8,28,15,1034
4278,714860,2015-03-01,0,0,9,31,22,603
4279,714860,2015-04-01,1,0,8,30,21,487
4280,714860,2015-05-01,1,2,10,31,20,509
4281,714860,2015-06-01,1,0,8,30,21,393
4282,714860,2015-07-01,0,0,8,31,23,604
4283,714860,2015-08-01,0,0,10,31,21,420
4284,714860,2015-09-01,2,0,8,30,20,737
4285,714860,2015-10-01,5,3,9,31,17,1045
4286,714860,2015-11-01,0,0,9,30,21,504
4287,714860,2015-12-01,0,0,8,31,23,986
4288,714860,2016-01-01,1,0,10,31,20,784
4289,714860,2016-02-01,5,1,8,29,16,588
4290,714860,2016-03-01,0,0,8,31,23,439
4291,714860,2016-04-01,1,0,9,30,20,159
4292,714860,2016-05-01,1,2,9,31,21,466
4293,714860,2016-06-01,2,0,8,30,20,879
4294,714860,2016-07-01,0,0,10,31,21,132
4295,714860,2016-08-01,0,0,8,31,23,105
4296,714860,2016-09-01,2,3,8,30,20,254
4297,714860,2016-10-01,5,3,10,31,16,233
4298,714860,2016-11-01,0,0,8,30,22,313
4299,714860,2016-12-01,0,0,9,31,22,510
4300,714860,2017-01-01,4,1,9,31,18,435
4301,714860,2017-02-01,2,1,8,28,18,138
4302,714860,2017-03-01,0,0,8,31,23,185
4303,714860,2017-04-01,2,0,10,30,18,165
4304,714860,2017-05-01,3,2,8,31,20,186
4305,714860,2017-06-01,0,0,8,30,22,169
4306,714860,2017-07-01,0,0,10,31,21,213
4307,714860,2017-08-01,0,0,8,31,23,238
4308,714860,2017-09-01,0,0,9,30,21,217
4309,714860,2017-10-01,5,3,9,31,17,138
4310,725137,2017-08-01,0,0,8,31,23,9
4311,725137,2017-09-01,0,0,9,30,21,134
4312,725137,2017-10-01,5,3,9,31,17,89
4313,732758,2012-04-01,4,2,9,30,17,7
4314,732758,2012-05-01,1,2,8,31,22,7
4315,732758,2012-06-01,1,0,9,30,20,28
4316,732758,2012-07-01,0,0,9,31,22,35
4317,732758,2012-08-01,0,0,8,31,23,35
4318,732758,2012-09-01,0,0,10,30,20,49
4319,732758,2012-10-01,5,3,8,31,18,21
4320,732758,2012-11-01,0,0,8,30,22,28
4321,732758,2012-12-01,0,0,10,31,21,7
4322,732758,2013-01-01,3,1,8,31,20,49
4323,732758,2013-02-01,5,1,8,28,15,7
4324,732758,2013-03-01,0,0,10,31,21,28
4325,732758,2013-04-01,4,0,8,30,18,21
4326,732758,2013-05-01,1,2,8,31,22,35
4327,732758,2013-06-01,3,0,10,30,17,42
4328,732758,2013-07-01,0,0,8,31,23,35
4329,732758,2013-08-01,0,0,9,31,22,28
4330,732758,2013-09-01,2,0,9,30,19,21
4331,732758,2013-10-01,5,3,8,31,18,21
4332,732758,2013-11-01,0,0,9,30,21,28
4333,732758,2013-12-01,0,0,9,31,22,21
4334,732758,2014-01-01,2,1,8,31,21,84
4335,732758,2014-02-01,4,1,8,28,16,42
4336,732758,2014-03-01,0,0,10,31,21,56
4337,732758,2014-04-01,1,0,8,30,21,105
4338,732758,2014-05-01,2,2,9,31,20,112
4339,732758,2014-06-01,1,0,9,30,20,133
4340,732758,2014-07-01,0,0,8,31,23,77
4341,732758,2014-08-01,0,0,10,31,21,77
4342,732758,2014-09-01,1,3,8,30,21,56
4343,732758,2014-10-01,5,3,8,31,18,98
4344,732758,2014-11-01,0,0,10,30,20,98
4345,732758,2014-12-01,0,0,8,31,23,63
4346,732758,2015-01-01,2,1,9,31,20,161
4347,732758,2015-02-01,5,1,8,28,15,112
4348,732758,2015-03-01,0,0,9,31,22,161
4349,732758,2015-04-01,1,0,8,30,21,105
4350,732758,2015-05-01,1,2,10,31,20,105
4351,732758,2015-06-01,1,0,8,30,21,105
4352,732758,2015-07-01,0,0,8,31,23,63
4353,732758,2015-08-01,0,0,10,31,21,56
4354,732758,2015-09-01,2,0,8,30,20,112
4355,732758,2015-10-01,5,3,9,31,17,133
4356,732758,2015-11-01,0,0,9,30,21,77
4357,732758,2015-12-01,0,0,8,31,23,119
4358,732758,2016-01-01,1,0,10,31,20,182
4359,732758,2016-02-01,5,1,8,29,16,91
4360,732758,2016-03-01,0,0,8,31,23,147
4361,732758,2016-04-01,1,0,9,30,20,49
4362,732758,2016-06-01,2,0,8,30,20,56
4363,732758,2016-07-01,0,0,10,31,21,91
4364,732758,2016-08-01,0,0,8,31,23,154
4365,732758,2016-09-01,2,3,8,30,20,245
4366,732758,2016-10-01,5,3,10,31,16,154
4367,732758,2016-11-01,0,0,8,30,22,189
4368,732758,2016-12-01,0,0,9,31,22,161
4369,732758,2017-01-01,4,1,9,31,18,147
4370,732758,2017-02-01,2,1,8,28,18,112
4371,732758,2017-03-01,0,0,8,31,23,252
4372,732758,2017-04-01,2,0,10,30,18,224
4373,732758,2017-05-01,3,2,8,31,20,161
4374,732758,2017-06-01,0,0,8,30,22,210
4375,732758,2017-07-01,0,0,10,31,21,252
4376,732758,2017-08-01,0,0,8,31,23,252
4377,732758,2017-09-01,0,0,9,30,21,322
4378,732758,2017-10-01,5,3,9,31,17,161
4379,735971,2012-01-01,7,1,9,31,15,877
4380,735971,2012-02-01,0,0,8,29,21,490
4381,735971,2012-03-01,0,0,9,31,22,662
4382,735971,2012-04-01,4,2,9,30,17,688
4383,735971,2012-05-01,1,2,8,31,22,1024
4384,735971,2012-06-01,1,0,9,30,20,1247
4385,735971,2012-07-01,0,0,9,31,22,1282
4386,735971,2012-08-01,0,0,8,31,23,1358
4387,735971,2012-09-01,0,0,10,30,20,1092
4388,735971,2012-10-01,5,3,8,31,18,1497
4389,735971,2012-11-01,0,0,8,30,22,1170
4390,735971,2012-12-01,0,0,10,31,21,912
4391,735971,2013-01-01,3,1,8,31,20,2193
4392,735971,2013-02-01,5,1,8,28,15,1136
4393,735971,2013-03-01,0,0,10,31,21,972
4394,735971,2013-04-01,4,0,8,30,18,1214
4395,735971,2013-05-01,1,2,8,31,22,2012
4396,735971,2013-06-01,3,0,10,30,17,1161
4397,735971,2013-07-01,0,0,8,31,23,1582
4398,735971,2013-08-01,0,0,9,31,22,1506
4399,735971,2013-09-01,2,0,9,30,19,1548
4400,735971,2013-10-01,5,3,8,31,18,1394
4401,735971,2013-11-01,0,0,9,30,21,1325
4402,735971,2013-12-01,0,0,9,31,22,903
4403,735971,2014-01-01,2,1,8,31,21,2323
4404,735971,2014-02-01,4,1,8,28,16,980
4405,735971,2014-03-01,0,0,10,31,21,1118
4406,735971,2014-04-01,1,0,8,30,21,1453
4407,735971,2014-05-01,2,2,9,31,20,1428
4408,735971,2014-06-01,1,0,9,30,20,1256
4409,735971,2014-07-01,0,0,8,31,23,1720
4410,735971,2014-08-01,0,0,10,31,21,1187
4411,735971,2014-09-01,1,3,8,30,21,2056
4412,735971,2014-10-01,5,3,8,31,18,1824
4413,735971,2014-11-01,0,0,10,30,20,1651
4414,735971,2014-12-01,0,0,8,31,23,1471
4415,735971,2015-01-01,2,1,9,31,20,2976
4416,735971,2015-02-01,5,1,8,28,15,1901
4417,735971,2015-03-01,0,0,9,31,22,1480
4418,735971,2015-04-01,1,0,8,30,21,1384
4419,735971,2015-05-01,1,2,10,31,20,1471
4420,735971,2015-06-01,1,0,8,30,21,1926
4421,735971,2015-07-01,0,0,8,31,23,2425
4422,735971,2015-08-01,0,0,10,31,21,2512
4423,735971,2015-09-01,2,0,8,30,20,2795
4424,735971,2015-10-01,5,3,9,31,17,3811
4425,735971,2015-11-01,0,0,9,30,21,3337
4426,735971,2015-12-01,0,0,8,31,23,2425
4427,735971,2016-01-01,1,0,10,31,20,2571
4428,735971,2016-02-01,5,1,8,29,16,1926
4429,735971,2016-03-01,0,0,8,31,23,2340
4430,735971,2016-04-01,1,0,9,30,20,2150
4431,735971,2016-05-01,1,2,9,31,21,4283
4432,735971,2016-06-01,2,0,8,30,20,3225
4433,735971,2016-07-01,0,0,10,31,21,2941
4434,735971,2016-08-01,0,0,8,31,23,3216
4435,735971,2016-09-01,2,3,8,30,20,3835
4436,735971,2016-10-01,5,3,10,31,16,2512
4437,735971,2016-11-01,0,0,8,30,22,3267
4438,735971,2016-12-01,0,0,9,31,22,3870
4439,735971,2017-01-01,4,1,9,31,18,1523
4440,735971,2017-02-01,2,1,8,28,18,1660
4441,735971,2017-03-01,0,0,8,31,23,4076
4442,735971,2017-04-01,2,0,10,30,18,3595
4443,735971,2017-05-01,3,2,8,31,20,4094
4444,735971,2017-06-01,0,0,8,30,22,3809
4445,735971,2017-07-01,0,0,10,31,21,3698
4446,735971,2017-08-01,0,0,8,31,23,2967
4447,735971,2017-09-01,0,0,9,30,21,2881
4448,735971,2017-10-01,5,3,9,31,17,2012
4449,736094,2016-01-01,1,0,10,31,20,90
4450,736094,2016-02-01,5,1,8,29,16,252
4451,736094,2016-03-01,0,0,8,31,23,270
4452,736094,2016-04-01,1,0,9,30,20,270
4453,736094,2016-05-01,1,2,9,31,21,342
4454,736094,2016-06-01,2,0,8,30,20,234
4455,736094,2016-07-01,0,0,10,31,21,288
4456,736094,2016-08-01,0,0,8,31,23,306
4457,736094,2016-09-01,2,3,8,30,20,297
4458,736094,2016-10-01,5,3,10,31,16,342
4459,736094,2016-11-01,0,0,8,30,22,459
4460,736094,2016-12-01,0,0,9,31,22,675
4461,736094,2017-01-01,4,1,9,31,18,387
4462,736094,2017-02-01,2,1,8,28,18,432
4463,736094,2017-03-01,0,0,8,31,23,315
4464,736094,2017-04-01,2,0,10,30,18,189
4465,736094,2017-05-01,3,2,8,31,20,315
4466,736094,2017-06-01,0,0,8,30,22,252
4467,736094,2017-07-01,0,0,10,31,21,333
4468,736094,2017-08-01,0,0,8,31,23,225
4469,736094,2017-09-01,0,0,9,30,21,252
4470,736094,2017-10-01,5,3,9,31,17,234
4471,739296,2014-07-01,0,0,8,31,23,6
4472,739296,2014-08-01,0,0,10,31,21,234
4473,739296,2014-09-01,1,3,8,30,21,642
4474,739296,2014-10-01,5,3,8,31,18,822
4475,739296,2014-11-01,0,0,10,30,20,762
4476,739296,2014-12-01,0,0,8,31,23,1032
4477,739296,2015-01-01,2,1,9,31,20,1260
4478,739296,2015-02-01,5,1,8,28,15,1134
4479,739296,2015-03-01,0,0,9,31,22,846
4480,739296,2015-04-01,1,0,8,30,21,1026
4481,739296,2015-05-01,1,2,10,31,20,810
4482,739296,2015-06-01,1,0,8,30,21,750
4483,739296,2015-07-01,0,0,8,31,23,744
4484,739296,2015-08-01,0,0,10,31,21,846
4485,739296,2015-09-01,2,0,8,30,20,840
4486,739296,2015-10-01,5,3,9,31,17,1110
4487,739296,2015-11-01,0,0,9,30,21,882
4488,739296,2015-12-01,0,0,8,31,23,1044
4489,739296,2016-01-01,1,0,10,31,20,1266
4490,739296,2016-02-01,5,1,8,29,16,918
4491,739296,2016-03-01,0,0,8,31,23,798
4492,739296,2016-04-01,1,0,9,30,20,396
4493,739296,2016-05-01,1,2,9,31,21,852
4494,739296,2016-06-01,2,0,8,30,20,732
4495,739296,2016-07-01,0,0,10,31,21,972
4496,739296,2016-08-01,0,0,8,31,23,954
4497,739296,2016-09-01,2,3,8,30,20,1380
4498,739296,2016-10-01,5,3,10,31,16,840
4499,739296,2016-11-01,0,0,8,30,22,1314
4500,739296,2016-12-01,0,0,9,31,22,2370
4501,739296,2017-01-01,4,1,9,31,18,1122
4502,739296,2017-02-01,2,1,8,28,18,1182
4503,739296,2017-03-01,0,0,8,31,23,990
4504,739296,2017-04-01,2,0,10,30,18,792
4505,739296,2017-05-01,3,2,8,31,20,834
4506,739296,2017-06-01,0,0,8,30,22,732
4507,739296,2017-07-01,0,0,10,31,21,870
4508,739296,2017-08-01,0,0,8,31,23,588
4509,739296,2017-09-01,0,0,9,30,21,834
4510,739296,2017-10-01,5,3,9,31,17,816
4511,741152,2014-10-01,5,3,8,31,18,21
4512,741152,2014-11-01,0,0,10,30,20,76
4513,741152,2014-12-01,0,0,8,31,23,83
4514,741152,2015-01-01,2,1,9,31,20,366
4515,741152,2015-02-01,5,1,8,28,15,173
4516,741152,2015-03-01,0,0,9,31,22,228
4517,741152,2015-04-01,1,0,8,30,21,159
4518,741152,2015-05-01,1,2,10,31,20,228
4519,741152,2015-06-01,1,0,8,30,21,290
4520,741152,2015-07-01,0,0,8,31,23,215
4521,741152,2015-08-01,0,0,10,31,21,277
4522,741152,2015-09-01,2,0,8,30,20,415
4523,741152,2015-10-01,5,3,9,31,17,387
4524,741152,2015-11-01,0,0,9,30,21,710
4525,741152,2015-12-01,0,0,8,31,23,400
4526,741152,2016-01-01,1,0,10,31,20,731
4527,741152,2016-02-01,5,1,8,29,16,415
4528,741152,2016-03-01,0,0,8,31,23,566
4529,741152,2016-04-01,1,0,9,30,20,469
4530,741152,2016-05-01,1,2,9,31,21,642
4531,741152,2016-06-01,2,0,8,30,20,628
4532,741152,2016-07-01,0,0,10,31,21,456
4533,741152,2016-08-01,0,0,8,31,23,525
4534,741152,2016-09-01,2,3,8,30,20,518
4535,741152,2016-10-01,5,3,10,31,16,801
4536,741152,2016-11-01,0,0,8,30,22,808
4537,741152,2016-12-01,0,0,9,31,22,1118
4538,741152,2017-01-01,4,1,9,31,18,504
4539,741152,2017-02-01,2,1,8,28,18,331
4540,741152,2017-03-01,0,0,8,31,23,621
4541,741152,2017-04-01,2,0,10,30,18,462
4542,741152,2017-05-01,3,2,8,31,20,725
4543,741152,2017-06-01,0,0,8,30,22,579
4544,741152,2017-07-01,0,0,10,31,21,435
4545,741152,2017-08-01,0,0,8,31,23,642
4546,741152,2017-09-01,0,0,9,30,21,670
4547,741152,2017-10-01,5,3,9,31,17,580
4548,743957,2016-09-01,2,3,8,30,20,122
4549,743957,2016-10-01,5,3,10,31,16,608
4550,743957,2016-11-01,0,0,8,30,22,899
4551,743957,2016-12-01,0,0,9,31,22,681
4552,743957,2017-01-01,4,1,9,31,18,389
4553,743957,2017-02-01,2,1,8,28,18,469
4554,743957,2017-03-01,0,0,8,31,23,591
4555,743957,2017-04-01,2,0,10,30,18,421
4556,743957,2017-05-01,3,2,8,31,20,469
4557,743957,2017-06-01,0,0,8,30,22,592
4558,743957,2017-07-01,0,0,10,31,21,648
4559,743957,2017-08-01,0,0,8,31,23,665
4560,743957,2017-09-01,0,0,9,30,21,632
4561,743957,2017-10-01,5,3,9,31,17,681
4562,745137,2012-05-01,1,2,8,31,22,8
4563,745137,2012-06-01,1,0,9,30,20,214
4564,745137,2012-07-01,0,0,9,31,22,352
4565,745137,2012-08-01,0,0,8,31,23,377
4566,745137,2012-09-01,0,0,10,30,20,476
4567,745137,2012-10-01,5,3,8,31,18,689
4568,745137,2012-11-01,0,0,8,30,22,591
4569,745137,2012-12-01,0,0,10,31,21,631
4570,745137,2013-01-01,3,1,8,31,20,714
4571,745137,2013-02-01,5,1,8,28,15,335
4572,745137,2013-03-01,0,0,10,31,21,476
4573,745137,2013-04-01,4,0,8,30,18,655
4574,745137,2013-05-01,1,2,8,31,22,623
4575,745137,2013-06-01,3,0,10,30,17,582
4576,745137,2013-07-01,0,0,8,31,23,566
4577,745137,2013-08-01,0,0,9,31,22,435
4578,745137,2013-09-01,2,0,9,30,19,1197
4579,745137,2013-10-01,5,3,8,31,18,507
4580,745137,2013-11-01,0,0,9,30,21,771
4581,745137,2013-12-01,0,0,9,31,22,623
4582,745137,2014-01-01,2,1,8,31,21,1214
4583,745137,2014-02-01,4,1,8,28,16,672
4584,745137,2014-03-01,0,0,10,31,21,803
4585,745137,2014-04-01,1,0,8,30,21,926
4586,745137,2014-05-01,2,2,9,31,20,934
4587,745137,2014-06-01,1,0,9,30,20,844
4588,745137,2014-07-01,0,0,8,31,23,967
4589,745137,2014-08-01,0,0,10,31,21,975
4590,745137,2014-09-01,1,3,8,30,21,1008
4591,745137,2014-10-01,5,3,8,31,18,1099
4592,745137,2014-11-01,0,0,10,30,20,1008
4593,745137,2014-12-01,0,0,8,31,23,910
4594,745137,2015-01-01,2,1,9,31,20,1853
4595,745137,2015-02-01,5,1,8,28,15,1057
4596,745137,2015-03-01,0,0,9,31,22,926
4597,745137,2015-04-01,1,0,8,30,21,804
4598,745137,2015-05-01,1,2,10,31,20,836
4599,745137,2015-06-01,1,0,8,30,21,655
4600,745137,2015-07-01,0,0,8,31,23,1091
4601,745137,2015-08-01,0,0,10,31,21,983
4602,745137,2015-09-01,2,0,8,30,20,909
4603,745137,2015-10-01,5,3,9,31,17,1082
4604,745137,2015-11-01,0,0,9,30,21,1098
4605,745137,2015-12-01,0,0,8,31,23,817
4606,745137,2016-01-01,1,0,10,31,20,1370
4607,745137,2016-02-01,5,1,8,29,16,794
4608,745137,2016-03-01,0,0,8,31,23,1009
4609,745137,2016-04-01,1,0,9,30,20,689
4610,745137,2016-05-01,1,2,9,31,21,681
4611,745137,2016-06-01,2,0,8,30,20,582
4612,745137,2016-07-01,0,0,10,31,21,868
4613,745137,2016-08-01,0,0,8,31,23,869
4614,745137,2016-09-01,2,3,8,30,20,1238
4615,745137,2016-10-01,5,3,10,31,16,1222
4616,745137,2016-11-01,0,0,8,30,22,1278
4617,745137,2016-12-01,0,0,9,31,22,1673
4618,745137,2017-01-01,4,1,9,31,18,822
4619,745137,2017-02-01,2,1,8,28,18,476
4620,745137,2017-03-01,0,0,8,31,23,590
4621,745137,2017-04-01,2,0,10,30,18,376
4622,745137,2017-05-01,3,2,8,31,20,533
4623,745137,2017-06-01,0,0,8,30,22,646
4624,745137,2017-07-01,0,0,10,31,21,859
4625,745137,2017-08-01,0,0,8,31,23,780
4626,745137,2017-09-01,0,0,9,30,21,911
4627,745137,2017-10-01,5,3,9,31,17,852
4628,750340,2015-07-01,0,0,8,31,23,10
4629,750340,2015-08-01,0,0,10,31,21,19
4630,750340,2015-09-01,2,0,8,30,20,105
4631,750340,2015-10-01,5,3,9,31,17,181
4632,750340,2015-11-01,0,0,9,30,21,200
4633,750340,2015-12-01,0,0,8,31,23,219
4634,750340,2016-01-01,1,0,10,31,20,219
4635,750340,2016-02-01,5,1,8,29,16,133
4636,750340,2016-03-01,0,0,8,31,23,105
4637,750340,2016-04-01,1,0,9,30,20,114
4638,750340,2016-05-01,1,2,9,31,21,133
4639,750340,2016-06-01,2,0,8,30,20,124
4640,750340,2016-07-01,0,0,10,31,21,114
4641,750340,2016-08-01,0,0,8,31,23,143
4642,750340,2016-09-01,2,3,8,30,20,191
4643,750340,2016-10-01,5,3,10,31,16,257
4644,750340,2016-11-01,0,0,8,30,22,238
4645,750340,2016-12-01,0,0,9,31,22,399
4646,750340,2017-01-01,4,1,9,31,18,247
4647,750340,2017-02-01,2,1,8,28,18,124
4648,750340,2017-03-01,0,0,8,31,23,115
4649,750340,2017-04-01,2,0,10,30,18,86
4650,750340,2017-05-01,3,2,8,31,20,153
4651,750340,2017-06-01,0,0,8,30,22,105
4652,750340,2017-07-01,0,0,10,31,21,105
4653,750340,2017-08-01,0,0,8,31,23,10
4654,750340,2017-09-01,0,0,9,30,21,38
4655,750340,2017-10-01,5,3,9,31,17,95
4656,760412,2016-10-01,5,3,10,31,16,7
4657,760412,2017-02-01,2,1,8,28,18,21
4658,760412,2017-03-01,0,0,8,31,23,14
4659,760412,2017-04-01,2,0,10,30,18,40
4660,760412,2017-05-01,3,2,8,31,20,21
4661,760412,2017-06-01,0,0,8,30,22,34
4662,760412,2017-07-01,0,0,10,31,21,59
4663,760412,2017-08-01,0,0,8,31,23,33
4664,760412,2017-09-01,0,0,9,30,21,79
4665,760412,2017-10-01,5,3,9,31,17,66
4666,786351,2012-09-01,0,0,10,30,20,98
4667,786351,2012-10-01,5,3,8,31,18,274
4668,786351,2012-11-01,0,0,8,30,22,307
4669,786351,2012-12-01,0,0,10,31,21,443
4670,786351,2013-01-01,3,1,8,31,20,1002
4671,786351,2013-02-01,5,1,8,28,15,593
4672,786351,2013-03-01,0,0,10,31,21,443
4673,786351,2013-04-01,4,0,8,30,18,411
4674,786351,2013-05-01,1,2,8,31,22,690
4675,786351,2013-06-01,3,0,10,30,17,456
4676,786351,2013-07-01,0,0,8,31,23,560
4677,786351,2013-08-01,0,0,9,31,22,580
4678,786351,2013-09-01,2,0,9,30,19,794
4679,786351,2013-10-01,5,3,8,31,18,489
4680,786351,2013-11-01,0,0,9,30,21,417
4681,786351,2013-12-01,0,0,9,31,22,476
4682,786351,2014-01-01,2,1,8,31,21,1009
4683,786351,2014-02-01,4,1,8,28,16,534
4684,786351,2014-03-01,0,0,10,31,21,391
4685,786351,2014-04-01,1,0,8,30,21,521
4686,786351,2014-05-01,2,2,9,31,20,618
4687,786351,2014-06-01,1,0,9,30,20,502
4688,786351,2014-07-01,0,0,8,31,23,729
4689,786351,2014-08-01,0,0,10,31,21,455
4690,786351,2014-09-01,1,3,8,30,21,970
4691,786351,2014-10-01,5,3,8,31,18,1003
4692,786351,2014-11-01,0,0,10,30,20,671
4693,786351,2014-12-01,0,0,8,31,23,722
4694,786351,2015-01-01,2,1,9,31,20,1229
4695,786351,2015-02-01,5,1,8,28,15,1002
4696,786351,2015-03-01,0,0,9,31,22,573
4697,786351,2015-04-01,1,0,8,30,21,533
4698,786351,2015-05-01,1,2,10,31,20,703
4699,786351,2015-06-01,1,0,8,30,21,632
4700,786351,2015-07-01,0,0,8,31,23,729
4701,786351,2015-08-01,0,0,10,31,21,833
4702,786351,2015-09-01,2,0,8,30,20,840
4703,786351,2015-10-01,5,3,9,31,17,664
4704,786351,2015-11-01,0,0,9,30,21,651
4705,786351,2015-12-01,0,0,8,31,23,716
4706,786351,2016-01-01,1,0,10,31,20,1146
4707,786351,2016-02-01,5,1,8,29,16,585
4708,786351,2016-03-01,0,0,8,31,23,489
4709,786351,2016-04-01,1,0,9,30,20,592
4710,786351,2016-05-01,1,2,9,31,21,494
4711,786351,2016-06-01,2,0,8,30,20,345
4712,786351,2016-07-01,0,0,10,31,21,404
4713,786351,2016-08-01,0,0,8,31,23,521
4714,786351,2016-09-01,2,3,8,30,20,521
4715,786351,2016-10-01,5,3,10,31,16,611
4716,786351,2016-11-01,0,0,8,30,22,657
4717,786351,2016-12-01,0,0,9,31,22,846
4718,786351,2017-01-01,4,1,9,31,18,540
4719,786351,2017-02-01,2,1,8,28,18,287
4720,786351,2017-03-01,0,0,8,31,23,202
4721,786351,2017-04-01,2,0,10,30,18,202
4722,786351,2017-05-01,3,2,8,31,20,144
4723,786351,2017-06-01,0,0,8,30,22,118
4724,786351,2017-07-01,0,0,10,31,21,195
4725,786351,2017-08-01,0,0,8,31,23,234
4726,786351,2017-09-01,0,0,9,30,21,91
4727,786351,2017-10-01,5,3,9,31,17,104
4728,789290,2017-03-01,0,0,8,31,23,31
4729,789290,2017-04-01,2,0,10,30,18,16
4730,789290,2017-05-01,3,2,8,31,20,16
4731,789290,2017-06-01,0,0,8,30,22,23
4732,789290,2017-07-01,0,0,10,31,21,39
4733,789290,2017-08-01,0,0,8,31,23,39
4734,789290,2017-09-01,0,0,9,30,21,69
4735,789290,2017-10-01,5,3,9,31,17,77
4736,810398,2015-08-01,0,0,10,31,21,29
4737,810398,2015-09-01,2,0,8,30,20,58
4738,810398,2015-10-01,5,3,9,31,17,105
4739,810398,2015-11-01,0,0,9,30,21,96
4740,810398,2015-12-01,0,0,8,31,23,162
4741,810398,2016-01-01,1,0,10,31,20,105
4742,810398,2016-02-01,5,1,8,29,16,67
4743,810398,2016-03-01,0,0,8,31,23,96
4744,810398,2016-04-01,1,0,9,30,20,143
4745,810398,2016-05-01,1,2,9,31,21,77
4746,810398,2016-06-01,2,0,8,30,20,39
4747,810398,2016-07-01,0,0,10,31,21,29
4748,810398,2016-08-01,0,0,8,31,23,96
4749,810398,2016-09-01,2,3,8,30,20,76
4750,810398,2016-10-01,5,3,10,31,16,29
4751,810398,2016-11-01,0,0,8,30,22,95
4752,810398,2016-12-01,0,0,9,31,22,266
4753,810398,2017-01-01,4,1,9,31,18,48
4754,810398,2017-02-01,2,1,8,28,18,38
4755,810398,2017-03-01,0,0,8,31,23,39
4756,810398,2017-04-01,2,0,10,30,18,48
4757,810398,2017-05-01,3,2,8,31,20,38
4758,810398,2017-06-01,0,0,8,30,22,29
4759,810398,2017-07-01,0,0,10,31,21,67
4760,810398,2017-08-01,0,0,8,31,23,29
4761,810398,2017-09-01,0,0,9,30,21,48
4762,810398,2017-10-01,5,3,9,31,17,114
4763,815230,2017-01-01,4,1,9,31,18,30
4764,815230,2017-02-01,2,1,8,28,18,79
4765,815230,2017-03-01,0,0,8,31,23,158
4766,815230,2017-04-01,2,0,10,30,18,168
4767,815230,2017-05-01,3,2,8,31,20,198
4768,815230,2017-06-01,0,0,8,30,22,159
4769,815230,2017-07-01,0,0,10,31,21,178
4770,815230,2017-08-01,0,0,8,31,23,169
4771,815230,2017-09-01,0,0,9,30,21,198
4772,815230,2017-10-01,5,3,9,31,17,168
4773,819061,2012-01-01,7,1,9,31,15,640
4774,819061,2012-02-01,0,0,8,29,21,430
4775,819061,2012-03-01,0,0,9,31,22,351
4776,819061,2012-04-01,4,2,9,30,17,414
4777,819061,2012-05-01,1,2,8,31,22,421
4778,819061,2012-06-01,1,0,9,30,20,360
4779,819061,2012-07-01,0,0,9,31,22,437
4780,819061,2012-08-01,0,0,8,31,23,523
4781,819061,2012-09-01,0,0,10,30,20,547
4782,819061,2012-10-01,5,3,8,31,18,719
4783,819061,2012-11-01,0,0,8,30,22,562
4784,819061,2012-12-01,0,0,10,31,21,819
4785,819061,2013-01-01,3,1,8,31,20,741
4786,819061,2013-02-01,5,1,8,28,15,531
4787,819061,2013-03-01,0,0,10,31,21,460
4788,819061,2013-04-01,4,0,8,30,18,468
4789,819061,2013-05-01,1,2,8,31,22,608
4790,819061,2013-06-01,3,0,10,30,17,437
4791,819061,2013-07-01,0,0,8,31,23,491
4792,819061,2013-08-01,0,0,9,31,22,444
4793,819061,2013-09-01,2,0,9,30,19,648
4794,819061,2013-10-01,5,3,8,31,18,546
4795,819061,2013-11-01,0,0,9,30,21,562
4796,819061,2013-12-01,0,0,9,31,22,601
4797,819061,2014-01-01,2,1,8,31,21,1077
4798,819061,2014-02-01,4,1,8,28,16,554
4799,819061,2014-03-01,0,0,10,31,21,617
4800,819061,2014-04-01,1,0,8,30,21,492
4801,819061,2014-05-01,2,2,9,31,20,469
4802,819061,2014-06-01,1,0,9,30,20,382
4803,819061,2014-07-01,0,0,8,31,23,468
4804,819061,2014-08-01,0,0,10,31,21,359
4805,819061,2014-09-01,1,3,8,30,21,546
4806,819061,2014-10-01,5,3,8,31,18,632
4807,819061,2014-11-01,0,0,10,30,20,749
4808,819061,2014-12-01,0,0,8,31,23,624
4809,819061,2015-01-01,2,1,9,31,20,1178
4810,819061,2015-02-01,5,1,8,28,15,921
4811,819061,2015-03-01,0,0,9,31,22,852
4812,819061,2015-04-01,1,0,8,30,21,646
